Id,CF_IOF_Word_Scores
170749,"{'could': 0.0452, 'anything': 0.0238, 'negative': 0.0064, 'say': 0.0696, 'old': 0.0296, 'time': 0.2712, 'buttercream': 0.0, 'frost': 0.0019, 'first': 0.1699, 'use': 0.223, 'result': 0.0083, 'well': 0.1196, 'certainly': 0.0047, 'order': 0.0983, 'wilton': 0.0, 'product': 0.5975, 'ship': 0.0224, 'quickly': 0.009, 'seller': 0.0055}"
348761,"{'buy': 0.1414, 'ez': 0.0, 'cup': 0.0766, 'use': 0.223, 'filter': 0.0028, 'make': 0.1968, 'brand': 0.0518, 'coffee': 0.1981, 'work': 0.0508, 'get': 0.2242, 'great': 0.2048}"
427966,"{'buy': 0.1414, 'christmas': 0.0056, 'gift': 0.0399, 'grandaughter': 0.0001, 'yet': 0.0114, 'use': 0.223, 'price': 0.0836, 'delivery': 0.0055, 'speed': 0.0003, 'great': 0.2048}"
311243,"{'get': 0.2242, 'slightly': 0.0093, 'stale': 0.0031, 'packaging': 0.0206, 'also': 0.085, 'half': 0.056, 'size': 0.0267, 'picture': 0.0131, 'well': 0.1196, 'pretzel': 0.0022, 'person': 0.0036, 'store': 0.0669}"
208842,"{'buy': 0.1414, 'lipton': 0.0011, 'less': 0.0289, 'oz': 0.0144, '6oz': 0.0007, 'dollar': 0.0034, 'generasl': 0.0, 'dont': 0.0077, 'anything': 0.0238, 'special': 0.0065, 'green': 0.0277, 'tea': 0.176, 'ferminted': 0.0, 'make': 0.1968, 'taste': 0.8609, 'bitter': 0.038, 'great': 0.2048, 'cheap': 0.0157, 'tomatoe': 0.0, 'juice': 0.0162}"
167115,"{'happy': 0.0647, 'find': 0.179, 'gum': 0.0116, 'amazon': 0.1079, 'favorite': 0.0392, 'brand': 0.0518, 'mastic': 0.0, 'two': 0.0435, 'piece': 0.0177, 'chicklet': 0.0, 'size': 0.0267, 'individually': 0.0024, 'wrap': 0.0049, 'everything': 0.0249, 'stay': 0.0073, 'fresh': 0.0305, 'never': 0.1027, 'flavor': 0.2356, 'different': 0.0242, 'sort': 0.0057, 'herbal': 0.0018, 'flowery': 0.0001, 'either': 0.0156, 'like': 0.7999, 'fan': 0.013, 'great': 0.2048, 'buy': 0.1414}"
156526,"{'drink': 0.0721, 'hawaii': 0.0004, 'past': 0.0067, 'june': 0.0004, 'drank': 0.0059, 'aloha': 0.0001, 'maid': 0.0004, 'coconut': 0.0256, 'water': 0.0679, 'everyday': 0.006, 'order': 0.0983, 'wish': 0.0144, 'amazon': 0.1079, 'carry': 0.0161}"
497600,"{'buy': 0.1414, 'lollypops': 0.0, 'gold': 0.0013, 'box': 0.0631, 'deal': 0.0124, 'honest': 0.0017, 'big': 0.0276, 'fan': 0.013, 'qualified': 0.0, 'free': 0.0501, 'shipping': 0.032, 'item': 0.023, 'get': 0.2242, 'fall': 0.0031, 'love': 0.2099, 'put': 0.0333, 'live': 0.0285, 'room': 0.0025, 'friend': 0.0382, 'also': 0.085, 'almost': 0.0579, 'taste': 0.8609, 'deliciousby': 0.0, 'way': 0.0485, 'older': 0.0002, 'regret': 0.0021, 'con': 0.0024, 'price': 0.0836, 'bit': 0.1111, 'pricey': 0.0032, 'enjoy': 0.0462}"
168959,"{'take': 0.0641, 'product': 0.5975, 'long': 0.0304, 'enough': 0.0857, 'know': 0.1252, 'effective': 0.0018, 'least': 0.0147, 'say': 0.0696, 'yummy': 0.0079}"
233071,"{'good': 0.3202, 'stuff': 0.0859, 'buy': 0.1414, 'small': 0.0457, 'possible': 0.0029, 'bottle': 0.0389, 'lose': 0.0048, 'strength': 0.0017, 'flavor': 0.2356, 'within': 0.0118, 'week': 0.0487, 'refrigerator': 0.0012, 'experience': 0.0121}"
124134,"{'tea': 0.176, 'simply': 0.0049, 'great': 0.2048, 'medium': 0.0038, 'strong': 0.0343, 'flavor': 0.2356, 'brew': 0.0356, 'strength': 0.0017, 'like': 0.7999, 'organic': 0.0285, 'product': 0.5975, 'ship': 0.0224, 'timely': 0.0006, 'manner': 0.0019, 'purchase': 0.0611, 'near': 0.0085, 'future': 0.0032}"
66858,"{'god': 0.0007, 'create': 0.0019, 'carrot': 0.0012, 'cake': 0.0099, 'granola': 0.0102, 'eat': 0.0914, 'day': 0.0596, 'every': 0.0373, 'review': 0.0342, 'buy': 0.1414, 'happy': 0.0647}"
552152,"{'use': 0.223, 'backpack': 0.0004, 'good': 0.3202, 'quality': 0.0343, 'milk': 0.0387, 'powder': 0.0175, 'add': 0.0918, 'meal': 0.0179, 'recipes': 0.0008, 'instant': 0.0057, 'reconstitute': 0.0002, 'extremely': 0.0122, 'easily': 0.0112, 'tea': 0.176, 'coffee': 0.1981, 'like': 0.7999, 'dream': 0.0008, 'taste': 0.8609, 'great': 0.2048, 'used': 0.003, 'buy': 0.1414, 'milkman': 0.0, 'product': 0.5975, 'ever': 0.0301, 'much': 0.0965}"
421131,"{'add': 0.0918, 'matcha': 0.0015, 'morning': 0.0182, 'smoothie': 0.003, 'several': 0.0411, 'month': 0.0321, 'look': 0.0614, 'something': 0.0857, 'bit': 0.1111, 'cheap': 0.0157, 'use': 0.223, 'search': 0.0063, 'amazon': 0.1079, 'point': 0.0063, 'toward': 0.0004, 'serendipitea': 0.0001, 'culinary': 0.0005, 'grade': 0.0043, 'perfect': 0.0335, 'need': 0.1127, 'box': 0.0631, 'arrives': 0.0002, 'open': 0.0221, 'immediately': 0.0048, 'put': 0.0333, 'content': 0.0059, 'can': 0.018, 'jar': 0.029, 'rubber': 0.0003, 'gasket': 0.0, 'ed': 0.0, 'fido': 0.0, 'style': 0.0102, 'two': 0.0435, 'thing': 0.1158, 'get': 0.2242, 'ship': 0.0224, 'packaging': 0.0206, 'also': 0.085, 'make': 0.1968, 'easy': 0.0383, 'access': 0.0004, 'fly': 0.0016, 'flavor': 0.2356, 'good': 0.3202, 'non': 0.0162, 'taste': 0.8609, 'least': 0.0147, 'smoothy': 0.002, 'yet': 0.0114, 'try': 0.4054, 'hot': 0.0403, 'form': 0.0067, 'complaint': 0.0052, 'tea': 0.176, 'available': 0.0168, 'subscribe': 0.0072, 'save': 0.0462, 'order': 0.0983, 'fact': 0.0119, 'write': 0.0044, 'none': 0.0032, 'stock': 0.0193, 'condition': 0.0054, 'hope': 0.008, 'temporary': 0.0001, 'addendum': 0.0001, 'could': 0.0452, 'happier': 0.0004}"
245370,"{'buy': 0.1414, 'bos': 0.0001, 'wife': 0.0257, 'love': 0.2099, 'normally': 0.0064, 'keep': 0.0416, 'candy': 0.0274, 'work': 0.0508, 'share': 0.0044, 'chick': 0.0002, 'stick': 0.0149, 'really': 0.2677, 'good': 0.3202}"
525831,"{'wow': 0.0026, 'think': 0.0729, 'maybe': 0.0144, 'one': 0.203, 'freak': 0.0004, 'cereal': 0.0209, 'peanut': 0.0194, 'butter': 0.0568, 'far': 0.0245, 'best': 0.0951, 'flavor': 0.2356, 'puffins': 0.0, 'opinion': 0.0038, 'stay': 0.0073, 'shelf': 0.0161, 'forever': 0.0015, 'go': 0.1099, 'flash': 0.0002, 'stocker': 0.0, 'slide': 0.0001, 'old': 0.0296, 'spot': 0.0018, 'cover': 0.0065, 'hole': 0.0013, 'yeah': 0.0016, 'like': 0.7999, 'notice': 0.0097, 'oh': 0.005, 'alright': 0.0004, 'know': 0.1252, 'store': 0.0669, 'look': 0.0614, 'find': 0.179, 'amazon': 0.1079, 'happy': 0.0647, 'day': 0.0596}"
59040,"{'purchase': 0.0611, 'many': 0.0356, 'different': 0.0242, 'variety': 0.0159, 'flavor': 0.2356, 'coffeee': 0.0, 'far': 0.0245, 'superior': 0.0017, 'others': 0.026, 'great': 0.2048, 'nice': 0.0503, 'medium': 0.0038, 'roast': 0.0167, 'coffee': 0.1981, 'perfect': 0.0335, 'early': 0.0024, 'morning': 0.0182, 'evening': 0.0009, 'relaxing': 0.0}"
534656,"{'best': 0.0951, 'example': 0.0008, 'buyer': 0.0008, 'beware': 0.0017, 'glucose': 0.0005, 'rise': 0.0058, 'happen': 0.0043, 'hrs': 0.0, 'listen': 0.001, 'hype': 0.0002, 'cook': 0.0176, 'acidic': 0.002, 'tomato': 0.005, 'sauce': 0.0448, 'stomach': 0.0056, 'use': 0.223, 'hydrochloric': 0.0, 'acid': 0.0081, 'heck': 0.0005, 'lot': 0.0388, 'strong': 0.0343, 'need': 0.1127, 'watch': 0.0114, 'blood': 0.0019, 'check': 0.0067, 'hr': 0.0, 'shock': 0.0036, 'differece': 0.0, 'regular': 0.0268, 'pasta': 0.0151, 'gram': 0.0047, 'real': 0.0204, 'fiber': 0.0085, 'inulin': 0.0009, 'cause': 0.0141, 'delay': 0.0001, 'high': 0.037, 'metamucill': 0.0, 'make': 0.1968, 'easy': 0.0383, 'dissolve': 0.0022, 'take': 0.0641, 'right': 0.0865, 'normal': 0.007, 'ingestion': 0.0, 'affect': 0.0023}"
36344,"{'use': 0.223, 'awhile': 0.001, 'add': 0.0918, 'recipe': 0.0164, 'call': 0.0149, 'eggs': 0.0002, 'give': 0.0822, 'eggy': 0.0, 'taste': 0.8609, 'love': 0.2099, 'vegan': 0.0025, 'month': 0.0321, 'vegg': 0.0, 'make': 0.1968, 'possible': 0.0029, 'cause': 0.0141, 'crave': 0.0036, 'egg': 0.0158, 'whip': 0.0006, 'thank': 0.0074, 'great': 0.2048, 'product': 0.5975, 'oh': 0.005, 'best': 0.0951, 'french': 0.0059, 'toast': 0.0038, 'ever': 0.0301}"
350974,"{'love': 0.2099, 'flavor': 0.2356, 'gum': 0.0116, 'wish': 0.0144, 'last': 0.034, 'little': 0.1007, 'longer': 0.0086, 'bad': 0.0357, 'stay': 0.0073, 'together': 0.0053, 'well': 0.1196, 'unlike': 0.0087, 'sugarless': 0.0001, 'try': 0.4054}"
273492,"{'pouch': 0.0037, 'seal': 0.0058, 'individually': 0.0024, 'huge': 0.0072, 'plus': 0.029, 'package': 0.0406, 'quite': 0.0216, 'nice': 0.0503, 'tea': 0.176, 'quality': 0.0343, 'exactly': 0.0212, 'expect': 0.0452, 'unflavored': 0.0003, 'green': 0.0277, 'solid': 0.0068}"
127912,"{'first': 0.1699, 'try': 0.4054, 'kind': 0.0462, 'sesame': 0.0016, 'dress': 0.0028, 'travel': 0.0032, 'asia': 0.0003, 'happy': 0.0647, 'find': 0.179, 'taste': 0.8609, 'thank': 0.0074, 'amazon': 0.1079}"
288021,"{'two': 0.0435, 'men': 0.0005, 'life': 0.0069, 'try': 0.4054, 'one': 0.203, 'son': 0.0213, 'husband': 0.0199, 'dandruff': 0.0007, 'problem': 0.0252, 'occasionally': 0.0009, 'flake': 0.0027, 'suffer': 0.0004, 'itchy': 0.0003, 'scalp': 0.0017, 'due': 0.0067, 'swim': 0.0, 'really': 0.2677, 'like': 0.7999, 'shampoo': 0.0035, 'use': 0.223, 'wash': 0.0047, 'hair': 0.0119, 'time': 0.2712, 'see': 0.0378, 'make': 0.1968, 'good': 0.3202, 'suds': 0.0002, 'smell': 0.0282, 'think': 0.0729, 'manly': 0.0, 'stinky': 0.0002, 'idea': 0.0086, 'even': 0.0707, 'notice': 0.0097, 'sort': 0.0057, 'thing': 0.1158, 'say': 0.0696, 'nice': 0.0503, 'uncle': 0.0005, 'marker': 0.0001, 'well': 0.1196, 'cleanly': 0.0001, 'without': 0.0332, 'lot': 0.0388, 'whine': 0.0001, 'comment': 0.0091, 'soothed': 0.0, 'neither': 0.0018, 'u': 0.0178, 'however': 0.0712, 'also': 0.085, 'clean': 0.0094, 'complete': 0.0033, 'satisfaction': 0.0004, 'least': 0.0147, 'summer': 0.0123, 'particularly': 0.0029, 'grueling': 0.0, 'day': 0.0596, 'sit': 0.0061, 'lounge': 0.0, 'chair': 0.0001, 'watch': 0.0114, 'mow': 0.0001, 'weed': 0.0002, 'garden': 0.0004, 'twice': 0.0042, 'get': 0.2242, 'point': 0.0063, 'felt': 0.008, 'super': 0.009, 'le': 0.0009, 'making': 0.0007, 'every': 0.0373, 'lately': 0.0019, 'pantene': 0.0, 'aussie': 0.0001, 'suave': 0.0, 'five': 0.0059, 'star': 0.0243, 'conditioner': 0.0014, 'go': 0.1099, 'someone': 0.007, 'want': 0.1432, 'dry': 0.0258, 'night': 0.0082, 'overly': 0.0031, 'perfume': 0.0003, 'appear': 0.0065, 'soothe': 0.0007, 'might': 0.0152, 'find': 0.179, 'need': 0.1127, 'excessively': 0.0, 'greasy': 0.0012, 'pam': 0.0001}"
56202,"{'great': 0.2048, 'low': 0.0217, 'calorie': 0.0235, 'fat': 0.0185, 'snack': 0.0403, 'satisfies': 0.0009, 'crunchy': 0.0083, 'crave': 0.0036, 'sweet': 0.0651, 'craving': 0.0019, 'time': 0.2712, 'honey': 0.0306, 'bbq': 0.0021, 'delicious': 0.0478, 'value': 0.0085}"
38938,"{'added': 0.0046, 'ingrediants': 0.0003, 'can': 0.018, 'crab': 0.0011, 'shrimp': 0.0017, 'actually': 0.0227, 'pretty': 0.0235, 'good': 0.3202, 'little': 0.1007, 'soupy': 0.0, 'even': 0.0707, 'though': 0.0274, 'rice': 0.0189, 'already': 0.0167}"
28293,"{'beef': 0.0085, 'stick': 0.0149, 'perfect': 0.0335, 'trip': 0.0029, 'snack': 0.0403, 'lunch': 0.0067, 'box': 0.0631, 'pretty': 0.0235, 'much': 0.0965, 'anything': 0.0238, 'else': 0.0121, 'good': 0.3202, 'price': 0.0836, 'taste': 0.8609, 'amaze': 0.0086}"
66461,"{'first': 0.1699, 'open': 0.0221, 'bottle': 0.0389, 'smell': 0.0282, 'medicinal': 0.0014, 'add': 0.0918, 'iced': 0.0025, 'tea': 0.176, 'taste': 0.8609, 'like': 0.7999, 'smelled': 0.0, 'trace': 0.0012, 'fruit': 0.0206, 'flaver': 0.0, 'order': 0.0983, 'flavor': 0.2356, 'give': 0.0822, 'extra': 0.0165, 'star': 0.0243, 'service': 0.0156, 'good': 0.3202, 'recommend': 0.0587, 'extract': 0.0031}"
353233,"{'start': 0.0624, 'quest': 0.0003, 'good': 0.3202, 'homemade': 0.0033, 'popcorn': 0.0072, 'year': 0.0634, 'ago': 0.0104, 'try': 0.4054, 'variation': 0.0002, 'stave': 0.0007, 'microwave': 0.0047, 'plus': 0.029, 'buy': 0.1414, 'small': 0.0457, 'movie': 0.0012, 'theatre': 0.0, 'style': 0.0102, 'maker': 0.0073, 'still': 0.041, 'get': 0.2242, 'half': 0.056, 'pop': 0.0105, 'unpopped': 0.0009, 'kernals': 0.0005, 'mediocre': 0.0, 'taste': 0.8609, 'research': 0.0039, 'read': 0.0159, 'coconut': 0.0256, 'oil': 0.0301, 'need': 0.1127, 'could': 0.0452, 'best': 0.0951, 'handle': 0.0053, 'hi': 0.0006, 'temp': 0.0003, 'finally': 0.0165, 'sprung': 0.0003, 'make': 0.1968, 'difference': 0.0172, 'world': 0.0045, 'use': 0.223, 'large': 0.0227, 'nearly': 0.0034, 'reviewer': 0.0059, 'say': 0.0696, 'disappointed': 0.0184, 'lack': 0.0017, 'buttery': 0.0008, 'flavor': 0.2356, 'never': 0.1027, 'claim': 0.0084, 'expect': 0.0452, 'give': 0.0822, 'add': 0.0918, 'salt': 0.0182, 'extra': 0.0165, 'butter': 0.0568, 'problem': 0.0252}"
467560,"{'buy': 0.1414, 'since': 0.0434, 'large': 0.0227, 'container': 0.0305, 'see': 0.0378, 'excellent': 0.0209, 'back': 0.0329, 'next': 0.0334, 'month': 0.0321}"
521539,"{'quinoa': 0.0011, 'pasta': 0.0151, 'great': 0.2048, 'cook': 0.0176, 'bit': 0.1111, 'long': 0.0304, 'direction': 0.0045, 'recommend': 0.0587, 'family': 0.0221, 'love': 0.2099, 'many': 0.0356, 'thing': 0.1158, 'glad': 0.0254, 'buy': 0.1414, 'case': 0.0462, 'see': 0.0378, 'store': 0.0669}"
110288,"{'could': 0.0452, 'let': 0.0146, 'em': 0.0013, 'eat': 0.0914, 'instant': 0.0057, 'package': 0.0406, 'arrive': 0.0162, 'dinnertime': 0.0, 'call': 0.0149, 'treat': 0.0484, 'decide': 0.0159, 'like': 0.7999, 'parcel': 0.0, 'small': 0.0457, 'portion': 0.008, 'night': 0.0082, 'would': 0.139, 'dessert': 0.0028, 'run': 0.0333, 'messy': 0.0011, 'difficulty': 0.0009, 'get': 0.2242, 'open': 0.0221, 'another': 0.0243, 'customer': 0.0174, 'describe': 0.0029, 'break': 0.0101, 'one': 0.203, 'half': 0.056, 'three': 0.0251, 'slice': 0.0034, 'crumble': 0.0007, 'empty': 0.0019, 'dinner': 0.005, 'bowl': 0.0062, 'devour': 0.0002, 'flash': 0.0002, 'tuna': 0.0081, 'form': 0.0067, 'always': 0.0297, 'house': 0.0108, 'think': 0.0729, 'try': 0.4054, 'next': 0.0334, 'topper': 0.0002, 'fancy': 0.0012, 'feast': 0.0008, 'turkey': 0.0011, 'thanksgiving': 0.0002, 'maybe': 0.0144, 'cat': 0.0369, 'speak': 0.0011, 'english': 0.0056, 'explain': 0.0009, 'water': 0.0679, 'pack': 0.0429, 'pouch': 0.0037, 'worth': 0.0254, 'five': 0.0059, 'six': 0.0053, 'time': 0.2712, 'come': 0.0602, 'packed': 0.0006, 'starkist': 0.0001, 'buy': 0.1414, 'share': 0.0044, 'much': 0.0965, 'choice': 0.0077, 'matter': 0.0057, 'currently': 0.0038, 'sell': 0.0137, 'amazon': 0.1079, 'per': 0.0494, 'ounce': 0.0132, 'price': 0.0836, 'cent': 0.003, 'whereas': 0.0009, 'single': 0.0067, 'petite': 0.0, 'cuisine': 0.0005, 'selling': 0.0004, 'delight': 0.0026, 'offer': 0.0078, 'goodie': 0.0, 'guy': 0.0027, 'vine': 0.0008, 'program': 0.0042, 'doubt': 0.0012, 'become': 0.0218, 'regular': 0.0268, 'addition': 0.0049, 'star': 0.0243, 'taste': 0.8609, 'thus': 0.0009}"
65665,"{'health': 0.0337, 'valley': 0.0009, 'chicken': 0.0193, 'broth': 0.0026, 'favorite': 0.0392, 'year': 0.0634, 'rank': 0.0007, 'way': 0.0485, 'compete': 0.0003, 'product': 0.5975, 'last': 0.034, 'market': 0.0288, 'area': 0.0168, 'carry': 0.0161, 'removed': 0.0, 'inventory': 0.0003, 'fortunately': 0.0007, 'amazon': 0.1079, 'come': 0.0602, 'rescue': 0.0008, 'grateful': 0.0004}"
165704,"{'father': 0.0022, 'use': 0.223, 'season': 0.0063, 'since': 0.0434, 'remember': 0.0069, 'move': 0.0112, 'united': 0.0002, 'state': 0.0061, 'send': 0.0098, 'every': 0.0373, 'six': 0.0053, 'month': 0.0321, 'introduce': 0.0022, 'friend': 0.0382, 'crazy': 0.0024, 'truly': 0.0039, 'best': 0.0951, 'around': 0.0287}"
52202,"{'order': 0.0983, 'lb': 0.0037, 'turtle': 0.0007, 'receive': 0.0258, 'various': 0.0024, 'type': 0.0288, 'chocolate': 0.0677, 'item': 0.023, 'starfish': 0.0, 'sea': 0.0019, 'shell': 0.0019, 'look': 0.0614, 'back': 0.0329, 'amazon': 0.1079, 'site': 0.005, 'see': 0.0378, 'go': 0.1099, 'astray': 0.0, 'correct': 0.0038, 'display': 0.0005, 'idea': 0.0086, 'place': 0.0152, 'richard': 0.0}"
426940,"{'purchase': 0.0611, 'local': 0.0624, 'grocery': 0.0266, 'store': 0.0669, 'many': 0.0356, 'time': 0.2712, 'taste': 0.8609, 'great': 0.2048, 'added': 0.0046, 'plus': 0.029, 'nutrient': 0.0014, 'good': 0.3202, 'deal': 0.0124, 'bulk': 0.0047, 'amazon': 0.1079}"
286783,"{'best': 0.0951, 'bottle': 0.0389, 'jerk': 0.0, 'marinade': 0.0005, 'find': 0.179, 'spicy': 0.0107, 'great': 0.2048, 'cook': 0.0176, 'family': 0.0221, 'love': 0.2099, 'chicken': 0.0193, 'pork': 0.0015, 'burger': 0.0008, 'take': 0.0641, 'hour': 0.0115, 'marinate': 0.0006, 'result': 0.0083, 'overnight': 0.0006, 'want': 0.1432, 'authentic': 0.0015, 'taste': 0.8609, 'add': 0.0918, 'walkerswood': 0.0001, 'kick': 0.005, 'spice': 0.0139, 'incredible': 0.0016, 'amount': 0.0236, 'kid': 0.0179, 'cant': 0.0017, 'recently': 0.0084, 'make': 0.1968, 'bbq': 0.0021, 'send': 0.0098, 'one': 0.203, 'guest': 0.0015, 'home': 0.0213, 'sauce': 0.0448, 'thats': 0.001, 'good': 0.3202, 'hate': 0.0071, 'local': 0.0624, 'market': 0.0288, 'anymore': 0.0032, 'amazon': 0.1079, 'covered': 0.0001, 'worry': 0.0072}"
346412,"{'try': 0.4054, 'lot': 0.0388, 'gluten': 0.0185, 'free': 0.0501, 'cake': 0.0099, 'mix': 0.0528, 'since': 0.0434, 'go': 0.1099, 'year': 0.0634, 'ago': 0.0104, 'one': 0.203, 'blow': 0.0008, 'every': 0.0373, 'water': 0.0679, 'soft': 0.0127, 'tasty': 0.0285, 'think': 0.0729, 'die': 0.0017, 'heaven': 0.0017, 'make': 0.1968, 'cupcake': 0.0009, 'hesitant': 0.0014, 'seriously': 0.0055, 'doubt': 0.0012, 'anyone': 0.0287, 'could': 0.0452, 'say': 0.0696, 'absolutely': 0.0143, 'amaze': 0.0086}"
122281,"{'whole': 0.0329, 'lot': 0.0388, 'say': 0.0696, 'snack': 0.0403, 'pretty': 0.0235, 'good': 0.3202, 'taste': 0.8609, 'think': 0.0729, 'worth': 0.0254, 'money': 0.0165, 'wish': 0.0144, 'bit': 0.1111, 'cheap': 0.0157, 'guess': 0.0081, 'average': 0.0033, 'price': 0.0836, 'nowadays': 0.0001, 'produce': 0.0107, 'crumb': 0.0019}"
475764,"{'beware': 0.0017, 'item': 0.023, 'pic': 0.0003, 'mutti': 0.0, 'double': 0.0035, 'concentrate': 0.0019, 'tomato': 0.005, 'paste': 0.0024, 'ship': 0.0224, 'receive': 0.0258, 'deceiving': 0.0, 'disappointing': 0.0009}"
340762,"{'taste': 0.8609, 'chocolate': 0.0677, 'like': 0.7999, 'neither': 0.0018, 'kid': 0.0179, 'favorites': 0.0009, 'pumpkin': 0.0039, 'pizza': 0.0029}"
326267,"{'one': 0.203, 'fastfood': 0.0, 'sandwich': 0.0035, 'chain': 0.0029, 'raspberry': 0.0061, 'chipotle': 0.0011, 'salad': 0.0084, 'dress': 0.0028, 'pretty': 0.0235, 'good': 0.3202, 'go': 0.1099, 'look': 0.0614, 'something': 0.0857, 'similar': 0.0196, 'product': 0.5975, 'get': 0.2242, 'lot': 0.0388, 'rave': 0.001, 'review': 0.0342, 'internet': 0.0018, 'think': 0.0729, 'take': 0.0641, 'chance': 0.0031, 'verdict': 0.0004, 'glad': 0.0254, 'low': 0.0217, 'fat': 0.0185, 'high': 0.037, 'flavor': 0.2356, 'absolute': 0.0026, 'winner': 0.0008, 'even': 0.0707, 'keep': 0.0416, 'bottle': 0.0389, 'office': 0.0075, 'eat': 0.0914, 'desk': 0.0009, 'lunch': 0.0067, 'combination': 0.0041, 'sweet': 0.0651, 'bold': 0.0146, 'outstanding': 0.0053}"
283353,"{'really': 0.2677, 'enjoy': 0.0462, 'walden': 0.0005, 'farm': 0.002, 'calorie': 0.0235, 'free': 0.0501, 'barbecue': 0.0006, 'sauce': 0.0448, 'salad': 0.0084, 'dressing': 0.0014, 'venture': 0.0, 'forth': 0.0001, 'realm': 0.0, 'fruit': 0.0206, 'spread': 0.0103, 'mistake': 0.0029, 'hardly': 0.0011, 'taste': 0.8609, 'extremely': 0.0122, 'artificial': 0.008, 'look': 0.0614, 'healthier': 0.0011, 'blueberry': 0.0033, 'recommend': 0.0587, 'simply': 0.0049, 'use': 0.223, 'frozen': 0.0024, 'truvia': 0.0003, 'stuff': 0.0859, 'truly': 0.0039, 'awful': 0.0028, 'waste': 0.0056, 'money': 0.0165}"
53102,"{'love': 0.2099, 'gum': 0.0116, 'wish': 0.0144, 'could': 0.0452, 'purchase': 0.0611, 'locally': 0.0041, 'bring': 0.0098, 'back': 0.0329, 'onto': 0.0011, 'market': 0.0288, 'sure': 0.0294, 'would': 0.139, 'sell': 0.0137, 'big': 0.0276, 'time': 0.2712}"
400395,"{'love': 0.2099, 'cracker': 0.0359, 'taste': 0.8609, 'like': 0.7999, 'gluten': 0.0185, 'free': 0.0501, 'product': 0.5975, 'also': 0.085, 'nice': 0.0503, 'big': 0.0276, 'actually': 0.0227, 'make': 0.1968, 'meal': 0.0179, 'eating': 0.0029, 'ham': 0.0006, 'cheese': 0.0369}"
465483,"{'ingredient': 0.0421, 'list': 0.0099, 'bar': 0.0283, 'short': 0.0102, 'natural': 0.0611, 'something': 0.0857, 'always': 0.0297, 'enjoy': 0.0462, 'see': 0.0378, 'taste': 0.8609, 'pull': 0.0043, 'nicely': 0.0025, 'sweet': 0.0651, 'like': 0.7999, 'peanut': 0.0194, 'add': 0.0918, 'nice': 0.0503, 'flavor': 0.2356, 'personally': 0.0022, 'think': 0.0729, 'salt': 0.0182, 'little': 0.1007, 'strong': 0.0343, 'food': 0.1336, 'friends': 0.0011, 'agree': 0.0087, 'right': 0.0865, 'give': 0.0822, 'good': 0.3202, 'energy': 0.0106, 'granola': 0.0102, 'tend': 0.0082, 'grain': 0.0117, 'recommend': 0.0587, 'hold': 0.0068, 'snack': 0.0403, 'hike': 0.0002, 'treat': 0.0484}"
10877,"{'almond': 0.0079, 'fantastic': 0.0072, 'find': 0.179, 'locally': 0.0041, 'glad': 0.0254, 'amazon': 0.1079, 'sell': 0.0137, 'come': 0.0602, 'buck': 0.0028, 'bottle': 0.0389, 'thing': 0.1158, 'well': 0.1196, 'blue': 0.0112, 'diamond': 0.0009, 'natural': 0.0611, 'oven': 0.0015, 'roast': 0.0167, 'vanilla': 0.0145, 'bean': 0.0194, 'ounce': 0.0132, 'jar': 0.029, 'pack': 0.0429}"
479894,"{'love': 0.2099, 'bergamot': 0.0005, 'tea': 0.176, 'numi': 0.0002, 'high': 0.037, 'quality': 0.0343, 'age': 0.0022, 'earl': 0.0041, 'grey': 0.0048, 'exception': 0.001, 'strong': 0.0343, 'fine': 0.0157, 'star': 0.0243, 'certify': 0.0008, 'organic': 0.0285, 'contains': 0.003, 'assam': 0.0002, 'black': 0.047, 'tgfop': 0.0, 'grade': 0.0043, 'oxidize': 0.0, 'camellia': 0.0, 'sinensis': 0.0, 'scent': 0.0038, 'italian': 0.0086, 'fruit': 0.0206, 'citrus': 0.0007, 'bergamia': 0.0, 'also': 0.085, 'kosher': 0.0024, 'box': 0.0631, 'manufacturer': 0.0054, 'say': 0.0696, 'good': 0.3202, 'ever': 0.0301, 'could': 0.0452, 'special': 0.0065, 'oil': 0.0301, 'free': 0.0501, 'use': 0.223, 'unique': 0.0061, 'method': 0.004, 'premium': 0.0023, 'malty': 0.0001, 'brew': 0.0356, 'imparts': 0.0, 'exquisite': 0.0001, 'red': 0.0107, 'orange': 0.0218, 'hue': 0.0001, 'call': 0.0149, 'mind': 0.0063, 'dawn': 0.0, 'moment': 0.0027, 'balance': 0.0066, 'stun': 0.0002, 'recreate': 0.0002, 'timeless': 0.0, 'classic': 0.003, 'like': 0.7999, 'get': 0.2242, 'sorry': 0.0067}"
443541,"{'fabulous': 0.003, 'way': 0.0485, 'delicious': 0.0478, 'snack': 0.0403, 'excellent': 0.0209, 'fill': 0.0152, 'best': 0.0951, 'thing': 0.1158, 'percent': 0.0008, 'raw': 0.0045, 'great': 0.2048, 'green': 0.0277, 'keep': 0.0416, 'purse': 0.0017, 'car': 0.0018, 'feed': 0.0185, 'body': 0.0094, 'well': 0.1196}"
197464,"{'chew': 0.0141, 'rawhide': 0.0005, 'treat': 0.0484, 'nylon': 0.0, 'bone': 0.0039, 'part': 0.0297, 'itgets': 0.0, 'misshapen': 0.0, 'enough': 0.0857, 'able': 0.0344, 'toscrew': 0.0, 'back': 0.0329, 'together': 0.0053}"
